country,owner_age,attitude_stable_business_environment,attitude_worried_shutdown,compliance_income_tax,perception_insurance_doesnt_cover_losses,perception_cannot_afford_insurance,personal_income,business_expenses,business_turnover,business_age_years,motor_vehicle_insurance,has_mobile_money,current_problem_cash_flow,has_cellphone,owner_sex,offers_credit_to_customers,attitude_satisfied_with_achievement,has_credit_card,keeps_financial_records,perception_insurance_companies_dont_insure_businesses_like_yours,perception_insurance_important,has_insurance,covid_essential_service,attitude_more_successful_next_year,problem_sourcing_money,marketing_word_of_mouth,has_loan_account,has_internet_banking,has_debit_card,future_risk_theft_stock,business_age_months,medical_insurance,funeral_insurance,motivation_make_more_money,uses_friends_family_savings,uses_informal_lender
0,32.0,2,2,1,1,2,4000.0,670.0,800.0,2.0,2,1,0,1,1,2,2,2,3,3,4,0,2,3,1,1,2,2,2,0,3.0,2,3,1,2,1
0,48.0,2,2,1,1,1,1500.0,700.0,1500.0,4.0,2,2,2,1,0,2,2,2,0,3,4,0,1,3,1,1,2,2,2,0,3.0,2,2,1,2,1
3,50.0,2,1,3,1,0,2000.0,12000.0,14400.0,5.0,2,1,2,1,0,2,2,2,2,3,4,0,2,3,1,1,2,2,2,1,2.0,2,3,1,2,1
3,28.0,2,1,1,2,1,800.0,1800.0,2400.0,2.0,2,1,2,1,1,2,1,2,2,4,4,0,2,3,1,1,2,2,2,1,6.0,2,3,1,2,1
3,37.0,2,1,1,1,2,250.0,480.0,4800.0,2.0,2,1,2,1,0,2,2,2,2,4,4,0,1,3,1,1,2,2,2,1,0.0,2,2,1,2,1
0,54.0,2,1,1,1,1,4000.0,45000.0,84000.0,8.0,2,1,0,1,1,0,2,2,2,3,4,0,1,3,1,1,2,2,2,0,7.0,2,2,1,2,1
1,25.0,0,2,0,2,2,768.0,96.0,1384.0,0.0,2,1,2,1,0,2,2,2,0,3,4,0,0,3,0,1,3,2,2,0,3.0,2,3,1,3,2
0,42.0,2,2,1,1,2,2000.0,3750.0,10800.0,2.0,2,2,2,1,0,0,1,2,0,4,4,0,1,3,1,1,2,2,2,0,5.0,2,3,1,2,1
3,68.0,2,2,0,1,0,100.0,720.0,2160.0,30.0,2,1,2,1,0,2,2,2,3,1,0,0,1,3,1,1,2,2,2,0,4.0,2,3,1,2,1
0,52.0,2,1,1,1,2,1500.0,2300.0,5000.0,3.0,2,1,0,1,0,2,2,2,3,4,4,0,1,3,1,1,1,2,1,0,2.0,2,2,1,2,1
2,19.0,0,1,1,2,2,6000.0,2000.0,3000.0,4.0,2,2,1,1,0,2,1,2,1,4,3,0,1,0,0,0,2,2,2,0,3.0,2,3,1,2,1
3,84.0,1,1,3,0,2,1200.0,1200.0,1800.0,45.0,2,1,2,0,0,0,1,2,0,1,4,0,2,3,1,1,2,2,2,0,3.0,2,2,1,2,1
0,60.0,1,1,3,1,1,10000.0,80000.0,5000.0,8.0,2,1,2,1,0,0,2,2,2,3,4,0,1,2,1,1,2,2,1,0,11.0,2,3,1,4,3
3,23.0,2,2,1,1,1,1500.0,9600.0,8400.0,2.0,2,1,2,1,1,0,2,2,0,3,4,1,1,3,1,1,2,2,2,0,9.0,2,3,1,2,1
0,31.0,2,1,1,2,2,2000.0,800.0,2000.0,6.0,2,2,2,1,0,2,2,2,0,3,4,0,1,3,1,1,2,2,2,0,5.0,2,3,1,2,1
3,26.0,2,1,1,1,1,144.0,3072.0,4800.0,0.0,1,1,2,1,1,0,2,2,3,3,4,0,1,3,1,1,2,2,2,1,2.0,2,3,1,2,1
0,32.0,0,2,1,0,2,7000.0,2500.0,5000.0,4.0,2,2,2,0,1,1,2,2,0,0,3,0,1,3,1,1,2,2,2,0,2.0,2,3,1,2,1
3,43.0,2,2,1,0,1,200.0,120.0,2400.0,5.0,2,1,2,1,0,2,1,2,0,1,4,0,1,3,1,1,2,2,2,0,0.0,2,3,1,2,1
0,48.0,1,2,1,1,2,1500.0,60000.0,90000.0,12.0,2,1,2,1,1,2,1,2,3,0,4,0,1,2,1,1,2,2,1,0,4.0,2,2,1,2,1
2,19.0,0,1,1,0,0,30000.0,150000.0,200000.0,2.0,2,2,1,0,0,1,2,2,1,2,2,0,1,3,0,0,2,2,2,0,3.0,2,3,1,2,1
2,44.0,0,1,1,0,2,50000.0,40000.0,20000.0,10.0,2,2,2,1,1,2,1,2,0,2,4,0,1,3,0,0,2,2,2,0,3.0,2,3,0,3,1
3,39.0,2,1,1,2,1,150.0,1800.0,2400.0,11.0,2,1,2,1,0,0,2,2,3,4,4,0,1,3,1,1,2,2,2,1,0.0,2,3,1,2,1
3,44.0,0,2,1,0,0,1.0,3000.0,6000.0,12.0,2,1,2,1,0,0,2,2,0,1,0,0,0,3,1,1,2,2,2,0,0.0,2,3,1,2,1
2,48.0,0,1,1,1,1,3000000.0,1800000.0,3000000.0,26.0,2,2,1,1,1,0,2,2,0,3,3,0,1,3,1,0,2,2,2,1,3.0,2,3,1,2,1
1,21.0,2,2,1,1,1,50.0,70.0,200.0,3.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,1,1,2,2,2,1,3.0,2,3,1,3,2
3,43.0,2,2,1,2,2,600.0,1200.0,7200.0,6.0,2,1,2,1,0,2,2,2,2,4,4,0,2,3,1,1,2,2,2,1,4.0,2,3,1,2,1
2,43.0,2,1,1,0,2,35000.0,4000.0,5000.0,4.0,2,2,1,1,0,0,2,2,1,4,4,0,1,3,0,0,2,2,2,0,3.0,2,3,1,2,1
3,25.0,2,1,1,1,2,500.0,4800.0,9600.0,5.0,2,1,2,1,0,0,2,3,3,4,4,0,1,3,1,1,2,2,2,0,4.0,3,4,1,2,1
1,27.0,2,1,1,0,1,1477.0,129.0,477.0,2.0,2,1,2,1,0,2,2,2,0,3,4,0,2,3,0,1,2,2,2,0,3.0,2,3,1,2,2
2,29.0,1,2,1,0,1,800000.0,400000.0,9000000.0,5.0,2,3,1,0,1,0,1,2,0,3,4,0,1,3,1,0,2,2,2,1,3.0,2,3,0,2,1
3,41.0,2,1,1,1,2,50.0,300.0,600.0,1.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,1,1,2,2,2,1,0.0,2,3,1,2,1
1,52.0,2,1,1,2,2,97.0,150.0,97.0,2.0,2,1,2,1,0,2,2,2,0,3,4,0,0,3,0,1,2,2,2,0,3.0,2,3,0,1,2
3,36.0,1,2,1,2,2,80.0,600.0,1560.0,5.0,2,1,2,1,0,2,2,2,2,4,3,0,1,3,1,1,2,2,2,1,2.0,2,2,1,2,1
1,34.0,1,2,1,2,2,500.0,150.0,500.0,1.0,2,1,2,1,0,2,2,2,0,3,4,0,0,3,1,1,2,2,2,1,3.0,2,3,1,1,2
2,35.0,1,2,1,2,2,50000.0,50000.0,65000.0,4.0,2,1,1,1,1,2,1,2,0,2,4,0,1,3,1,0,2,2,0,1,3.0,2,3,1,2,1
1,59.0,2,2,1,0,1,300.0,220.0,300.0,3.0,2,1,2,1,0,2,2,2,0,3,4,0,0,2,0,1,2,2,2,0,3.0,2,3,1,3,2
3,49.0,2,1,0,0,0,5.0,36.0,840.0,8.0,2,1,2,0,1,2,0,2,0,1,4,0,0,3,1,1,2,2,2,0,0.0,2,3,1,2,1
3,61.0,1,1,1,1,2,20.0,900.0,3840.0,12.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,1,1,2,2,2,0,0.0,2,3,1,2,1
3,44.0,2,2,1,1,2,600.0,350.0,1800.0,5.0,0,1,2,1,1,2,2,2,0,3,4,0,1,3,1,1,2,2,2,1,3.0,2,2,1,2,1
1,31.0,2,1,1,0,0,15000.0,1000.0,5600.0,9.0,2,1,2,1,0,2,2,2,0,3,4,0,2,3,0,1,2,2,2,1,3.0,2,3,0,3,2
0,27.0,2,1,1,1,1,700.0,18000.0,36000.0,2.0,2,1,0,1,0,2,2,2,0,3,3,0,1,3,1,1,2,2,2,0,4.0,2,3,1,2,1
0,49.0,2,2,1,2,2,450.0,750.0,1200.0,8.0,2,2,0,1,0,2,1,2,3,4,3,0,1,3,1,1,2,2,2,0,10.0,2,3,1,2,1
0,48.0,2,1,3,2,2,2000.0,40000.0,50000.0,0.0,2,2,0,1,1,0,2,1,2,4,4,0,0,3,1,1,2,1,1,0,2.0,2,3,1,2,1
1,56.0,2,1,1,0,0,5000.0,2000.0,2000.0,9.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,0,1,1,3,3,0,3.0,2,3,1,3,2
3,27.0,2,2,1,2,2,200.0,2400.0,1200.0,1.0,2,1,2,1,0,2,1,2,2,3,3,0,2,3,1,1,2,2,2,1,6.0,1,2,1,2,1
2,41.0,2,2,1,1,1,2129200.0,2000000.0,25550000.0,7.0,2,1,1,0,1,1,2,2,1,3,4,0,1,3,0,0,2,2,2,1,3.0,2,3,1,2,1
1,41.0,2,1,1,1,2,400.0,200.0,3000.0,8.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,0,1,2,2,2,0,3.0,2,3,0,1,2
3,22.0,2,1,1,1,2,500.0,900.0,500.0,2.0,2,1,2,0,0,1,2,2,3,3,4,1,1,3,1,1,2,2,2,0,0.0,2,3,1,2,1
1,24.0,1,1,1,0,1,2000.0,200.0,1200.0,1.0,2,1,2,1,0,2,2,2,0,3,4,0,0,0,0,1,2,2,2,0,3.0,2,3,1,1,1
1,31.0,2,2,1,0,2,10000.0,7500.0,10000.0,2.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,0,1,1,1,1,1,3.0,2,3,1,3,2
3,40.0,2,2,1,2,1,300.0,600.0,1200.0,2.0,2,1,2,0,0,2,2,2,3,4,3,0,1,3,1,1,2,2,2,0,2.0,3,4,1,2,1
0,34.0,2,1,1,2,2,1500.0,700.0,300.0,8.0,2,1,0,1,0,2,2,2,3,4,4,0,1,3,1,1,1,2,1,0,2.0,2,2,1,2,1
1,47.0,1,1,1,1,2,500.0,150.0,1500.0,1.0,2,1,2,1,0,2,2,2,0,3,4,0,0,3,1,1,2,2,2,1,3.0,2,3,1,2,2
3,42.0,2,2,1,0,2,50.0,360.0,600.0,10.0,2,1,2,0,0,2,1,2,0,1,0,0,1,3,1,1,2,2,2,1,0.0,2,3,1,2,1
2,23.0,2,1,1,1,1,120000.0,3000.0,4000.0,1.0,2,1,1,0,0,2,2,2,0,2,4,0,1,3,0,0,2,2,2,0,3.0,2,3,1,2,1
1,41.0,2,1,1,1,1,18000.0,47900.0,52000.0,1.0,2,1,2,1,0,2,2,2,0,3,4,0,0,3,0,1,3,3,1,1,3.0,2,3,1,3,2
3,38.0,2,1,1,1,2,2200.0,3000.0,6000.0,10.0,2,1,2,0,0,2,2,2,3,3,3,0,1,3,1,1,2,2,2,0,0.0,2,3,1,2,1
1,29.0,2,2,1,2,2,3000.0,600.0,900.0,1.0,2,1,2,1,0,2,2,2,0,3,4,0,0,3,1,1,2,2,2,1,3.0,2,3,1,2,2
0,60.0,2,1,1,1,2,1000.0,6500.0,8000.0,2.0,2,1,2,1,0,2,1,2,2,3,4,0,0,3,1,1,2,2,2,0,5.0,2,2,1,2,1
0,31.0,2,2,1,1,2,7500.0,40700.0,68000.0,11.0,2,2,2,1,1,2,1,2,3,3,4,0,1,3,1,1,2,2,2,0,6.0,2,2,1,2,1
3,35.0,1,1,1,2,2,168.0,2304.0,4320.0,5.0,2,1,2,1,0,2,1,2,0,4,3,0,1,3,1,1,2,2,2,0,2.0,2,3,1,2,1
0,41.0,2,2,1,1,2,17000.0,8500.0,204000.0,5.0,2,1,2,1,0,0,1,1,2,3,4,0,1,3,1,1,1,2,1,0,4.0,2,2,1,2,3
2,48.0,2,1,3,1,1,600000.0,6000000.0,7200000.0,28.0,2,1,1,1,1,2,2,2,0,3,4,0,1,2,0,0,2,2,3,0,3.0,2,3,1,2,1
3,29.0,2,1,1,0,2,120.0,576.0,5400.0,5.0,2,1,2,0,1,2,2,2,0,1,4,0,1,3,1,1,2,2,2,0,4.0,2,3,1,2,1
2,27.0,0,1,1,1,2,85000.0,28000.0,50000.0,4.0,2,2,1,0,0,2,1,2,0,2,3,0,1,3,1,0,2,2,2,1,3.0,2,3,1,2,1
1,34.0,2,1,1,0,2,5000.0,2500.0,6000.0,3.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,0,1,3,1,1,1,3.0,2,3,0,3,2
3,29.0,1,1,1,2,2,140.0,27720.0,30600.0,5.0,2,1,2,0,1,0,1,2,0,4,3,0,1,3,1,1,2,2,2,0,0.0,2,3,1,2,1
0,62.0,2,1,1,1,2,7500.0,700.0,2700.0,8.0,2,2,0,1,0,0,2,2,3,3,4,0,1,3,1,1,2,2,2,0,7.0,2,2,1,2,1
3,41.0,2,2,1,2,1,6.0,3000.0,6000.0,10.0,2,1,2,0,0,0,1,2,0,4,3,0,0,3,1,1,2,2,2,0,0.0,2,3,1,2,1
3,26.0,2,2,1,2,2,80.0,180.0,1200.0,2.0,2,1,2,1,0,0,2,2,0,4,3,0,1,3,1,1,2,2,2,1,7.0,2,3,1,2,1
1,25.0,2,1,1,1,2,500.0,2500.0,4900.0,5.0,2,1,2,1,0,2,2,2,0,3,4,0,2,3,1,1,1,3,1,0,3.0,2,3,0,2,1
2,34.0,1,1,1,1,1,500000.0,190000.0,350000.0,8.0,2,2,1,1,0,2,2,2,1,4,4,0,1,3,1,0,2,2,2,0,3.0,2,3,1,2,0
2,22.0,0,2,1,1,1,260000.0,41000.0,56000.0,3.0,2,2,1,0,1,2,1,2,0,4,4,0,1,3,1,0,2,2,2,0,3.0,2,3,1,3,1
3,42.0,2,1,1,1,1,160.0,960.0,1920.0,8.0,2,1,2,0,1,2,1,2,3,3,3,0,1,3,1,1,2,2,2,0,0.0,2,3,1,2,1
3,40.0,0,2,1,1,1,900.0,3000.0,12000.0,20.0,2,1,2,1,1,2,1,2,3,4,4,1,2,3,1,1,2,2,2,0,0.0,2,2,1,2,1
3,45.0,0,1,3,1,2,2000.0,3000.0,6000.0,25.0,1,1,2,1,0,0,2,3,2,3,4,0,2,3,1,1,2,2,2,1,0.0,1,2,1,2,1
3,36.0,2,1,1,1,0,100.0,480.0,720.0,15.0,2,1,2,1,0,0,1,2,0,3,4,0,1,3,1,1,2,2,2,1,0.0,2,3,1,2,1
0,70.0,2,2,1,1,2,500.0,580.0,800.0,6.0,2,2,2,1,0,1,1,2,0,4,4,0,1,3,1,1,2,2,2,0,2.0,2,3,1,2,1
3,34.0,2,1,1,1,2,250.0,1200.0,1200.0,9.0,2,1,2,1,1,2,1,2,3,3,4,0,1,3,1,1,2,2,2,1,0.0,2,3,1,2,1
2,35.0,2,2,1,2,1,452000.0,100000.0,452000.0,13.0,2,2,1,0,1,2,1,2,0,4,3,0,1,0,0,0,2,2,2,0,3.0,2,3,1,2,1
3,27.0,2,1,1,0,2,150.0,3600.0,4800.0,2.0,2,1,2,1,0,2,1,2,0,1,0,0,1,3,1,1,2,2,2,0,2.0,2,3,1,2,1
3,36.0,1,2,3,1,1,2000.0,5000.0,5000.0,4.0,1,1,2,1,1,0,2,1,2,3,4,1,2,3,1,1,2,2,2,1,0.0,1,2,1,2,1
3,37.0,1,2,1,1,2,250.0,3360.0,4800.0,4.0,2,1,2,0,0,0,1,2,3,3,4,0,1,3,1,1,2,2,2,1,6.0,1,2,1,2,1
1,22.0,2,1,1,2,2,1500.0,200.0,600.0,4.0,2,1,2,1,0,2,2,2,0,3,4,0,2,3,0,1,2,2,2,1,3.0,2,3,1,2,2
2,42.0,0,0,0,0,0,10000.0,20000.0,30000.0,5.0,2,1,1,0,1,0,1,2,0,2,2,0,1,3,1,0,2,2,2,0,3.0,2,3,1,2,1
0,68.0,0,2,1,2,2,700.0,3500.0,5800.0,37.0,2,1,2,1,0,0,2,2,0,4,3,0,1,3,1,1,2,2,2,0,1.0,2,3,1,2,1
3,39.0,2,1,1,0,0,2000.0,3000.0,6000.0,5.0,2,1,2,0,1,0,2,2,0,1,0,0,1,3,1,1,2,2,2,1,0.0,2,3,1,2,1
1,32.0,2,2,1,0,2,400.0,500.0,1000.0,3.0,2,1,2,1,0,2,2,2,0,3,4,0,0,2,0,1,2,2,2,0,3.0,2,3,1,2,2
3,53.0,1,0,0,0,0,10.0,60.0,240.0,9.0,2,1,2,1,0,2,1,2,0,1,4,0,2,3,1,1,2,2,2,0,2.0,2,3,1,2,1
1,55.0,1,1,1,2,1,5700.0,50.0,5000.0,18.0,2,1,2,1,0,2,2,2,0,3,4,0,2,3,0,1,2,2,2,0,3.0,2,3,1,3,1
3,42.0,2,1,1,0,0,50.0,400.0,1000.0,2.0,2,1,2,1,0,2,2,2,0,1,0,0,1,3,1,1,2,2,2,0,0.0,2,3,1,2,1
2,65.0,2,2,3,0,2,125000.0,60000.0,1500000.0,5.0,2,3,1,0,1,2,2,2,0,2,2,0,1,3,1,0,2,2,2,1,3.0,2,3,0,2,1
3,36.0,0,1,1,2,2,100.0,960.0,1440.0,8.0,2,1,2,1,0,2,1,2,3,4,4,0,1,3,1,1,2,2,2,0,4.0,3,2,1,2,1
0,31.0,2,1,1,1,2,1000.0,120000.0,144000.0,3.0,2,1,2,1,1,0,2,2,3,3,4,0,1,3,1,1,1,2,2,0,4.0,2,3,1,4,1
2,49.0,0,2,0,2,2,100000.0,60000.0,10800000.0,22.0,2,1,1,1,1,2,2,2,0,2,4,0,1,0,1,0,2,2,2,1,3.0,2,3,1,2,1
3,51.0,2,1,1,1,1,700.0,4800.0,8400.0,12.0,1,1,2,1,0,2,2,2,3,3,4,0,1,3,1,1,2,2,2,0,4.0,1,2,1,2,1
1,65.0,1,2,1,1,1,2000.0,500.0,1000.0,30.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,0,1,2,2,2,1,3.0,2,3,1,3,2
3,57.0,2,1,1,0,0,30.0,240.0,720.0,10.0,2,1,2,1,0,2,1,2,0,1,0,0,1,3,1,1,2,2,2,1,0.0,2,3,1,2,1
0,65.0,2,1,1,1,2,800.0,250.0,600.0,25.0,2,2,0,1,0,2,1,2,0,3,4,0,1,3,1,1,2,2,2,0,3.0,2,3,1,2,1
3,57.0,2,1,1,1,2,20.0,1200.0,2400.0,6.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,1,1,2,2,2,1,0.0,2,3,1,2,1
2,38.0,2,2,1,0,0,700000.0,4000000.0,8400000.0,10.0,2,2,1,1,1,2,1,2,0,2,2,0,1,3,0,0,2,2,2,1,3.0,2,3,1,2,1
0,33.0,2,2,1,1,2,1000.0,1000.0,3000.0,2.0,2,1,2,1,0,2,2,2,0,3,4,0,0,3,1,1,1,2,2,0,0.0,2,3,1,2,1
3,39.0,1,1,1,1,2,150.0,3000.0,6000.0,3.0,2,1,2,0,1,0,1,2,2,3,3,0,1,3,1,1,2,2,2,1,2.0,2,3,1,2,1
3,48.0,2,1,1,1,1,2000.0,40.0,90.0,10.0,2,1,2,1,0,0,2,2,0,3,4,0,1,3,1,1,2,2,2,1,2.0,2,4,1,2,1
0,67.0,2,1,1,1,2,12000.0,5000.0,20000.0,20.0,2,2,2,1,1,0,2,2,3,3,4,0,1,3,1,1,2,2,2,0,3.0,2,3,1,2,3
3,60.0,2,1,1,1,2,300.0,1560.0,3600.0,41.0,2,1,2,1,0,2,2,2,3,3,4,0,1,3,1,1,2,2,2,0,0.0,1,2,1,2,1
0,55.0,2,1,1,1,2,10000.0,18000.0,40000.0,10.0,2,1,2,1,1,2,2,2,2,3,4,0,1,3,1,1,2,1,1,0,11.0,2,3,1,4,3
3,44.0,2,1,1,1,2,400.0,2400.0,4800.0,5.0,2,1,2,0,1,2,1,2,0,3,4,0,1,3,1,1,2,2,2,0,0.0,2,3,1,2,1
0,50.0,1,2,1,2,2,2000.0,7000.0,15000.0,8.0,2,2,2,1,0,2,2,2,3,4,4,0,1,3,1,1,2,2,2,0,0.0,2,3,1,2,1
2,45.0,0,2,1,2,2,60000.0,25000.0,1080000.0,4.0,2,2,2,0,0,2,1,2,0,3,4,0,1,3,0,0,2,2,2,0,4.0,2,3,1,2,1
1,31.0,1,1,1,1,2,2500.0,1080.0,1500.0,0.0,2,1,2,1,0,2,2,2,0,3,4,0,0,3,0,1,2,2,2,0,3.0,2,3,1,2,2
2,40.0,0,1,3,1,1,2300000.0,150000.0,2500000.0,4.0,2,1,1,1,1,0,2,2,1,3,4,0,1,3,1,1,2,2,2,1,3.0,2,3,0,2,1
0,31.0,2,1,1,1,1,1000.0,54300.0,100300.0,2.0,2,2,2,1,0,0,2,2,2,3,4,0,1,3,1,1,2,2,2,0,3.0,2,3,1,2,1
0,47.0,2,2,1,1,2,1000.0,1000.0,1200.0,10.0,2,1,0,1,0,2,2,2,0,4,4,0,2,3,1,1,2,2,2,0,7.0,2,2,1,2,1
2,31.0,0,1,3,0,0,10000000.0,4000000.0,150000000.0,4.0,2,2,1,1,1,0,2,2,1,3,4,1,1,3,0,1,2,2,2,0,6.0,2,3,0,2,1
3,42.0,0,1,0,1,2,400.0,7200.0,4800.0,3.0,2,1,2,1,0,2,2,2,3,3,4,0,1,3,1,1,2,2,2,0,1.0,2,4,1,2,1
0,39.0,2,2,1,2,1,900.0,300.0,1200.0,3.0,2,1,0,1,0,2,1,2,0,4,3,0,2,3,1,1,2,2,2,0,2.0,2,3,1,2,1
3,38.0,2,1,1,2,1,2600.0,3000.0,6000.0,5.0,2,1,2,0,1,2,2,2,3,3,3,0,1,3,1,1,2,2,2,0,0.0,2,3,1,2,1
0,61.0,2,2,1,1,1,1800.0,1280.0,1960.0,5.0,2,1,2,1,0,2,2,2,3,3,4,0,1,2,1,1,2,2,2,0,1.0,2,2,1,2,1
2,39.0,0,1,0,0,2,1200000.0,175000.0,14400000.0,4.0,2,1,2,1,0,2,1,2,0,2,2,0,1,0,0,0,2,2,2,1,3.0,2,3,0,2,1
0,43.0,2,1,1,1,1,2700.0,1200.0,2700.0,20.0,2,2,2,1,0,0,2,2,2,3,4,0,1,3,1,1,2,2,2,0,6.0,2,2,1,1,0
0,29.0,2,1,1,1,2,1500.0,5500.0,10000.0,0.0,2,1,2,1,1,2,1,2,3,3,4,0,0,3,1,1,2,1,1,0,9.0,2,3,1,2,1
0,70.0,2,2,1,1,1,16000.0,1200.0,16000.0,11.0,2,1,0,0,1,0,2,2,3,3,3,0,2,3,1,1,2,2,2,0,11.0,2,3,1,2,1
2,40.0,2,2,1,0,0,80000.0,50000.0,80000.0,4.0,2,2,1,0,0,0,2,2,1,2,2,0,1,3,1,0,2,2,2,0,3.0,2,3,1,2,1
1,32.0,2,0,1,0,1,3100.0,300.0,1700.0,2.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,0,1,2,2,2,0,3.0,2,3,1,3,2
1,53.0,2,1,1,0,0,2000.0,25000.0,30000.0,17.0,2,1,2,1,0,2,2,2,0,3,4,0,2,3,0,1,1,1,1,1,3.0,2,3,0,2,2
3,32.0,1,2,1,0,0,100.0,1080.0,3600.0,6.0,2,1,2,1,0,2,1,2,3,1,0,0,1,3,1,1,2,2,2,1,0.0,2,3,1,2,1
0,44.0,2,1,3,1,2,2750.0,750.0,1500.0,2.0,2,1,2,1,0,2,1,2,3,3,4,0,1,3,1,1,2,2,2,0,5.0,2,3,1,2,1
3,33.0,2,1,3,1,1,300.0,6000.0,15000.0,3.0,2,1,2,1,1,2,2,2,2,3,4,0,1,3,1,1,2,2,2,1,3.0,2,3,1,2,1
1,46.0,2,1,1,0,1,5000.0,4200.0,2000.0,5.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,1,1,2,2,2,1,3.0,2,3,1,3,2
1,61.0,2,1,1,1,2,97.0,97.0,97.0,4.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,0,1,3,3,1,0,3.0,2,3,0,3,2
1,43.0,1,1,1,0,0,2500.0,200.0,1100.0,0.0,2,1,2,1,0,2,2,2,0,3,4,0,0,3,0,1,2,2,2,0,3.0,2,3,1,3,2
1,71.0,1,1,1,2,2,1050.0,20.0,150.0,2.0,2,1,2,1,0,2,2,2,0,3,4,0,0,3,0,1,2,2,2,0,3.0,2,3,1,3,2
3,43.0,2,1,1,1,1,5000.0,3000.0,4500.0,10.0,2,1,2,1,1,0,2,2,0,3,4,0,1,3,1,1,2,2,2,0,0.0,2,3,1,2,1
3,47.0,2,2,1,1,1,150.0,1080.0,1200.0,1.0,2,1,2,1,0,2,1,2,3,3,3,0,2,3,1,1,2,2,2,0,0.0,2,3,1,2,1
1,29.0,2,1,1,2,2,6000.0,1000.0,6000.0,1.0,2,1,2,1,0,2,2,2,0,3,4,0,0,3,0,1,2,2,2,1,3.0,2,3,1,3,2
0,39.0,2,2,3,1,1,1500.0,13276.0,18000.0,5.0,2,1,2,1,0,1,1,2,2,3,4,0,1,3,1,1,2,2,1,0,3.0,2,3,1,2,1
0,34.0,2,2,1,2,2,7000.0,3000.0,5000.0,5.0,2,1,0,0,0,2,2,2,2,4,3,0,2,3,1,1,2,2,2,0,4.0,2,2,1,2,1
0,27.0,2,1,1,2,2,500.0,1320.0,2000.0,1.0,2,1,2,1,0,2,1,2,3,4,3,0,0,3,1,1,2,2,2,0,11.0,2,2,1,2,1
2,49.0,0,1,1,0,0,300000.0,1700000.0,2500000.0,24.0,2,1,1,1,1,0,1,2,0,2,2,0,1,3,1,0,2,2,2,0,3.0,2,3,1,2,1
1,45.0,2,2,1,0,2,3000.0,200.0,400.0,8.0,2,1,2,1,0,2,2,2,0,3,4,0,1,0,1,1,2,2,2,0,3.0,2,3,1,3,2
0,35.0,2,1,1,0,2,1500.0,500.0,2400.0,17.0,2,2,0,1,0,0,1,2,0,0,3,0,1,3,1,1,2,2,2,0,5.0,2,3,1,2,1
1,22.0,1,1,1,0,0,97.0,97.0,97.0,0.0,2,1,2,1,0,2,2,2,0,3,4,0,0,3,0,1,2,2,2,1,3.0,2,3,0,2,2
1,31.0,1,2,1,2,1,15000.0,4200.0,9000.0,4.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,1,1,3,3,1,0,3.0,2,3,0,3,2
0,26.0,2,2,1,1,2,2700.0,1450.0,32400.0,1.0,2,1,2,1,0,0,1,2,2,3,3,0,0,3,1,1,1,2,2,0,2.0,2,3,1,2,1
2,42.0,0,2,1,0,2,65000.0,24000.0,6240000.0,3.0,2,1,2,1,0,2,2,2,1,4,2,0,1,3,0,0,3,2,2,1,3.0,2,3,1,3,2
3,20.0,2,1,1,1,2,400.0,3000.0,1800.0,5.0,2,1,2,1,0,2,1,2,2,3,4,0,2,3,1,1,2,2,2,0,2.0,2,2,1,2,1
3,38.0,2,2,1,1,1,200.0,600.0,1200.0,4.0,2,1,2,1,1,0,2,2,0,3,3,0,1,3,1,1,2,2,2,0,0.0,3,2,1,2,1
0,26.0,2,2,1,2,2,500.0,1000.0,1500.0,1.0,2,1,0,1,0,2,2,2,0,4,3,0,0,3,1,1,2,2,2,0,3.0,2,3,1,2,3
1,68.0,1,1,1,0,2,800.0,500.0,1000.0,2.0,2,1,2,1,0,2,2,2,0,3,4,0,0,3,0,1,3,3,2,0,3.0,2,3,0,2,1
2,43.0,2,1,1,2,2,70000.0,4000.0,120000.0,4.0,2,1,1,1,0,2,1,2,1,3,4,0,1,3,0,0,2,2,2,0,11.0,2,3,1,2,1
2,61.0,2,2,3,1,1,1500000.0,700000.0,18000000.0,32.0,2,2,1,0,1,0,2,1,1,3,4,0,1,2,1,0,2,2,2,0,3.0,2,3,0,2,1
2,26.0,2,2,1,2,2,400000.0,130000.0,100000.0,3.0,2,2,2,0,0,2,2,2,1,4,4,0,1,3,0,0,2,2,2,1,3.0,2,3,1,2,1
0,40.0,1,1,3,1,1,60000.0,30000.0,55000.0,3.0,2,2,2,1,1,0,1,2,2,3,3,0,1,2,1,1,2,1,1,0,2.0,2,3,1,4,1
